origin_codmun,destination_codmun,flow_2016,flow_2017,Country
15466,19397,9.75,9.7,colombia
44847,15185,11.15,11.75,colombia
70124,17444,10.93,10.46,colombia
41026,70124,11.52,10.76,colombia
44847,25426,8.88,9.51,colombia
25649,25649,841.8,851.86,colombia
68101,70124,426.6,468.57,colombia
50226,73770,938.24,1030.79,colombia
94001,19809,94.16,87.61,colombia
17777,70124,77.19,73.44,colombia
27077,15696,86.28,92.97,colombia
15808,70124,95.28,97.49,colombia
97777,19532,122.79,112.83,colombia
15778,15425,67.82,68.16,colombia
68101,91540,12.37,13.45,colombia
25168,23168,107.87,101.89,colombia
23672,13894,91.76,95.51,colombia
47545,13140,98.29,93.57,colombia
52435,97161,8.5,8.23,colombia
15332,19532,115.1,117.1,colombia
76892,41801,8.2,8.17,colombia
70124,47605,8.65,9.23,colombia
25126,25326,8.67,8.32,colombia
19532,73449,87.26,90.5,colombia
23168,23001,90.46,88.78,colombia
97161,13620,144.13,152.04,colombia
5842,70124,130.21,137.85,colombia
68895,70124,10.67,10.53,colombia
19001,13810,8.32,7.84,colombia
52001,73678,134.12,134.05,colombia
15572,5440,73.99,70.22,colombia
25658,54720,12.69,12.14,colombia
20750,15332,127.25,116.74,colombia
15839,70215,10.73,11.74,colombia
91540,73678,10.31,10.76,colombia
13140,20250,11.65,11.38,colombia
41396,41132,10.96,11.76,colombia
5150,54109,11.21,11.48,colombia
97161,25473,8.96,9.54,colombia
5890,68780,10.25,10.28,colombia
47541,47703,6.82,7.25,colombia
52203,73678,9.64,9.02,colombia
44847,97001,123.56,130.37,colombia
66001,66682,9.33,9.36,colombia
27361,27361,1113.41,1205.01,colombia
47551,13838,11.52,10.76,colombia
18247,76109,7.92,8.52,colombia
15572,5036,125.57,116.24,colombia
15092,70124,11.01,10.02,colombia
73622,73200,12.31,12.98,colombia
50330,50330,115.54,123.49,colombia
47703,47541,9.18,10.05,colombia
5400,70771,9.36,9.5,colombia
5607,70124,11.09,11.39,colombia
70124,13894,512.71,500.67,colombia
54109,5310,95.61,97.38,colombia
76109,70124,859.22,867.04,colombia
18029,52378,80.19,78.2,colombia
52036,18029,87.79,80.92,colombia
15516,5576,7.74,8.06,colombia
25572,15790,122.44,133.29,colombia
25168,15761,1030.95,951.3,colombia
52694,52411,103.83,106.75,colombia
23580,23580,83.87,84.76,colombia
15763,15296,65.75,64.28,colombia
15226,15226,67.13,70.8,colombia
54810,23168,834.79,793.32,colombia
23168,13894,157.27,150.33,colombia
5400,41132,99.94,92.37,colombia
68344,70124,11.38,10.43,colombia
68468,5190,8.29,8.1,colombia
41885,41885,901.03,904.88,colombia
52378,73268,79.03,77.43,colombia
50245,50245,98.95,89.11,colombia
5113,68780,12.92,13.05,colombia
41244,70124,89.76,81.88,colombia
25506,23168,80.25,79.65,colombia
63272,63272,8.47,8.01,colombia
20570,44847,83.59,81.92,colombia
13580,5051,86.42,88.48,colombia
73268,8832,72.71,66.33,colombia
5541,5541,104.78,99.06,colombia
13894,20238,9.27,8.85,colombia
19001,23419,9.38,8.71,colombia
99624,5652,11.07,10.86,colombia
25426,68264,9.24,8.51,colombia
54800,73055,8.2,8.93,colombia
15332,52378,91.01,100.05,colombia
25328,19212,11.15,12.26,colombia
25123,25123,114.48,104.71,colombia
25799,15244,11.12,11.03,colombia
20250,20621,10.81,11.44,colombia
15218,5364,8.57,9.23,colombia
19212,19821,6.36,6.13,colombia
25506,73270,11.59,11.11,colombia
5282,25168,113.31,119.22,colombia
52258,52258,784.94,734.88,colombia
15332,68121,123.49,134.24,colombia
5051,70771,110.79,120.82,colombia
97161,52378,1101.81,1134.9,colombia
5368,15232,7.11,6.88,colombia
68572,25745,7.56,7.82,colombia
25799,25430,99.82,106.48,colombia
68500,52411,118.28,128.34,colombia
54520,54520,817.23,865.61,colombia
27745,70124,86.03,90.38,colombia
15480,15808,137.15,142.39,colombia
68573,81001,8.19,7.56,colombia
13780,13620,10.14,10.05,colombia
66456,5679,95.55,97.47,colombia
52287,52506,107.68,104.5,colombia
85400,85400,677.67,681.36,colombia
50686,5631,9.79,10.76,colombia
52838,18150,13.05,12.88,colombia
73055,73270,97.18,105.35,colombia
70124,5656,119.08,113.49,colombia
68549,44847,12.0,12.86,colombia
20550,52390,12.5,11.36,colombia
5353,15212,138.52,144.89,colombia
15322,5059,11.57,12.39,colombia
15466,19532,62.39,59.77,colombia
15001,5576,90.15,83.23,colombia
25506,13894,61.52,62.74,colombia
23586,70742,103.45,110.71,colombia
70124,5209,102.8,99.48,colombia
25754,25799,8.08,8.41,colombia
25168,25506,109.86,112.73,colombia
23686,23419,10.58,10.68,colombia
41770,41660,7.8,8.08,colombia
15380,73520,117.73,111.09,colombia
70771,15299,11.72,11.69,colombia
52786,73268,11.47,12.27,colombia
52354,52788,11.57,12.11,colombia
5079,68549,7.8,8.4,colombia
70124,41801,11.8,11.16,colombia
17486,70124,112.14,101.3,colombia
19532,13894,10.46,9.44,colombia
68101,25168,9.67,9.27,colombia
25426,5051,8.63,9.13,colombia
15763,15464,9.93,9.14,colombia
27580,27580,95.55,104.74,colombia
19397,41770,99.05,101.89,colombia
5390,15646,116.58,114.03,colombia
68327,23670,12.68,12.22,colombia
5101,15763,9.27,9.79,colombia
52520,41132,108.53,118.42,colombia
15090,15511,6.85,6.36,colombia
5364,8832,11.9,10.95,colombia
15676,5002,7.68,7.96,colombia
8141,13620,10.29,9.75,colombia
73678,13894,8.68,8.9,colombia
70124,15580,1163.46,1104.26,colombia
5400,73055,12.2,13.16,colombia
25053,73770,101.56,103.1,colombia
52110,18150,12.71,13.36,colombia
18256,18256,1010.75,950.99,colombia
44847,13140,115.86,115.98,colombia
41132,52490,94.16,92.75,colombia
5579,70124,106.48,107.34,colombia
13894,25572,9.93,9.35,colombia
41319,19100,11.51,12.28,colombia
52320,52036,90.17,90.46,colombia
85010,73217,11.97,12.83,colombia
47545,15332,109.24,119.0,colombia
23419,15299,78.73,84.9,colombia
50573,76403,83.99,83.3,colombia
25851,73443,12.54,13.07,colombia
70124,15090,9.09,9.74,colombia
44847,44378,7.1,6.71,colombia
70124,52215,116.15,105.18,colombia
44847,41359,7.09,7.51,colombia
76126,25649,103.06,95.82,colombia
52022,52317,9.59,9.56,colombia
20228,44430,14.24,14.07,colombia
25658,25295,7.61,7.24,colombia
44847,8606,67.48,72.82,colombia
50370,15380,9.09,8.33,colombia
15778,44847,10.13,9.37,colombia
50370,15299,8.77,9.62,colombia
50370,50318,135.81,133.13,colombia
47675,47551,55.97,59.16,colombia
70124,5190,12.03,11.08,colombia
68079,70124,10.3,9.35,colombia
18247,73678,112.77,119.66,colombia
41013,13894,9.63,10.46,colombia
73449,25053,102.22,106.1,colombia
52520,18592,9.55,9.73,colombia
52320,52685,6.65,6.67,colombia
41524,41524,104.63,105.24,colombia
68020,15332,4.85,5.32,colombia
76109,18029,11.78,12.76,colombia
52378,19532,107.37,98.83,colombia
25658,5197,13.11,13.58,colombia
41668,18410,11.41,11.78,colombia
81794,73268,8.84,8.04,colombia
25326,85300,13.4,12.21,colombia
54125,19513,12.13,13.06,colombia
15332,18205,9.93,9.97,colombia
52110,73770,6.78,6.58,colombia
25035,25035,89.75,94.81,colombia
68820,5138,12.19,11.49,colombia
73055,73152,105.73,115.71,colombia
25506,19212,1258.64,1384.25,colombia
73770,50226,1288.08,1293.82,colombia
70124,17541,1148.4,1167.72,colombia
5809,15839,103.76,93.9,colombia
94883,15839,92.55,85.94,colombia
15696,27077,96.46,96.89,colombia
70124,41791,126.83,139.31,colombia
5197,5051,95.23,94.77,colombia
25506,44847,105.12,101.03,colombia
54125,54109,89.66,97.48,colombia
5665,23168,11.1,12.1,colombia
5861,5861,1057.8,1075.8,colombia
15763,41770,117.63,128.21,colombia
52036,52320,120.0,127.14,colombia
5051,41770,9.51,9.24,colombia
25168,52720,10.02,10.51,colombia
47703,47703,625.28,685.47,colombia
73678,18247,103.96,112.6,colombia
52207,52207,10.9,11.72,colombia
8832,8141,11.32,11.57,colombia
15212,25148,10.16,9.8,colombia
5543,5543,77.87,75.65,colombia
23168,41306,13.67,13.97,colombia
70124,5847,11.05,11.04,colombia
15638,15580,11.15,11.87,colombia
25658,15380,10.71,10.97,colombia
15212,15740,14.14,14.68,colombia
50370,41799,15.25,14.88,colombia
25580,44847,7.78,7.36,colombia
52110,15332,10.4,11.02,colombia
5647,15215,13.06,11.76,colombia
70124,50251,113.09,112.32,colombia
68179,5197,11.52,11.68,colombia
15380,68013,11.08,10.25,colombia
52320,73449,10.93,11.58,colombia
13001,13838,9.03,8.81,colombia
73449,73449,901.82,849.5,colombia
50606,50606,973.99,1036.96,colombia
97161,52385,133.96,138.35,colombia
15690,15690,1214.48,1115.74,colombia
15380,15380,886.09,798.93,colombia
5790,70124,130.42,120.18,colombia
18610,18610,1091.56,1017.29,colombia
76109,25339,119.53,121.71,colombia
68101,25899,102.06,98.4,colombia
25758,25758,90.09,95.38,colombia
47745,47745,877.47,832.26,colombia
70708,23168,110.35,99.99,colombia
68770,5585,94.0,95.28,colombia
76100,76100,101.62,107.92,colombia
27361,15835,12.45,12.33,colombia
13549,13549,1098.5,1082.83,colombia
15507,15224,15.85,17.21,colombia
8433,25288,10.24,10.16,colombia
44847,5576,12.05,12.2,colombia
44847,47570,109.82,99.18,colombia
15774,68500,9.47,10.4,colombia
20550,20550,1156.73,1249.39,colombia
41359,19532,5.04,4.88,colombia
73236,73236,1118.32,1110.73,colombia
44847,44279,11.09,10.59,colombia
15763,68020,110.04,104.46,colombia
15696,5467,9.73,9.44,colombia
25168,25572,9.14,9.2,colombia
5051,68020,10.81,10.53,colombia
23168,5059,92.9,89.35,colombia
97889,97889,723.6,655.13,colombia
19821,25506,86.58,80.68,colombia
54810,13549,88.63,85.45,colombia
5576,5353,124.07,127.66,colombia
5854,73055,6.76,6.64,colombia
25168,68101,9.23,9.25,colombia
18753,76111,9.4,9.65,colombia
76892,19809,13.06,14.25,colombia
15332,47551,15.82,17.34,colombia
8634,41013,8.9,8.57,colombia
50226,15332,14.56,14.15,colombia
25506,73520,8.85,7.99,colombia
73347,15299,87.71,86.01,colombia
25513,19532,10.61,10.5,colombia
5237,73678,8.89,8.99,colombia
8832,8549,10.28,10.5,colombia
25168,54128,9.09,9.0,colombia
76892,13894,107.11,103.78,colombia
20770,5475,10.14,10.04,colombia
15537,5400,9.38,8.8,colombia
97777,73055,13.9,13.41,colombia
76403,97161,7.96,8.16,colombia
15469,73349,9.98,10.51,colombia
68855,63190,8.75,9.38,colombia
17665,23168,12.56,13.58,colombia
25658,5631,9.06,8.56,colombia
52560,25785,5.47,5.69,colombia
18150,97161,1010.2,1078.63,colombia
54810,54810,1021.75,956.2,colombia
25845,25845,1266.25,1266.84,colombia
70124,15600,83.63,78.79,colombia
70124,70708,121.27,109.18,colombia
70124,5789,63.14,60.39,colombia
15763,44847,9.68,10.34,colombia
47675,44650,81.98,75.97,colombia
50573,25845,114.07,112.52,colombia
15187,41770,146.75,152.79,colombia
73268,52203,9.11,8.38,colombia
54800,70771,99.83,100.96,colombia
19532,52621,95.95,86.49,colombia
47605,5809,101.42,91.36,colombia
15632,70124,120.79,116.22,colombia
76109,73504,127.5,123.89,colombia
91405,91405,146.01,160.18,colombia
15798,13580,101.86,110.44,colombia
15676,25317,108.56,108.0,colombia
25224,70124,68.52,69.85,colombia
23574,13440,7.9,8.47,colombia
70124,76111,99.61,93.29,colombia
15514,15835,8.33,8.91,colombia
5652,15761,8.98,9.25,colombia
70124,85400,11.34,11.32,colombia
5895,68020,11.45,11.76,colombia
23464,23464,103.56,98.62,colombia
41483,19212,6.83,6.22,colombia
23419,70708,11.75,11.72,colombia
41013,52696,104.9,104.79,colombia
52207,97161,12.63,12.11,colombia
25426,15380,70.43,67.22,colombia
15469,25168,93.28,89.72,colombia
44847,70670,82.6,83.61,colombia
23090,54261,91.82,94.58,colombia
5364,68684,109.61,107.89,colombia
76828,73268,7.86,8.63,colombia
68020,15835,8.89,8.13,colombia
44847,8549,94.83,96.67,colombia
13667,5051,6.96,6.64,colombia
15425,73055,10.68,10.76,colombia
25183,25183,73.91,69.11,colombia
68001,27099,105.22,101.7,colombia
41770,52835,13.25,13.54,colombia
52110,52838,7.46,6.92,colombia
68255,68255,86.25,86.94,colombia
47692,13838,9.88,10.32,colombia
17088,15425,5.88,6.12,colombia
81001,54680,5.46,5.63,colombia
15835,17444,8.61,7.95,colombia
50400,76111,11.63,10.9,colombia
25295,13810,6.59,6.3,colombia
5400,15185,12.01,12.01,colombia
68320,68320,84.53,82.29,colombia
15835,70124,1206.21,1219.09,colombia
68101,15368,126.14,135.88,colombia
70124,52560,113.78,125.06,colombia
17616,70124,99.03,103.45,colombia
52019,18150,114.58,117.46,colombia
18753,19809,131.5,124.18,colombia
47551,8832,1172.32,1282.51,colombia
44847,13683,904.16,895.16,colombia
15469,15808,120.97,123.94,colombia
70124,5895,1690.07,1645.37,colombia
23168,23574,115.71,116.31,colombia
73520,25200,109.79,105.46,colombia
15761,73461,109.65,101.33,colombia
25658,13810,10.6,9.87,colombia
15696,15500,104.72,108.55,colombia
52320,52385,124.12,129.49,colombia
25506,41016,128.03,117.38,colombia
73770,18205,124.36,136.48,colombia
15469,15466,11.9,11.63,colombia
5361,5361,105.01,101.83,colombia
41801,41016,5.95,5.75,colombia
44847,25168,99.7,99.15,colombia
41530,41530,893.04,921.97,colombia
54109,54520,85.44,81.76,colombia
18150,73268,107.57,100.36,colombia
13620,13468,10.12,10.09,colombia
52381,73268,11.01,10.38,colombia
25326,25168,68.48,72.07,colombia
15835,91540,12.18,11.18,colombia
8606,8606,890.73,882.15,colombia
52258,97161,82.36,75.61,colombia
54125,5604,70.98,69.17,colombia
5002,19532,9.8,9.9,colombia
27372,5107,11.43,10.82,colombia
17088,73055,10.79,10.8,colombia
76109,5306,13.2,12.89,colombia
41013,15755,96.64,104.13,colombia
25168,5854,7.17,7.09,colombia
73283,15835,79.38,81.19,colombia
76318,68092,9.52,9.43,colombia
25885,91540,8.4,8.98,colombia
68855,52411,85.61,78.02,colombia
66687,15322,9.25,8.72,colombia
18479,76828,9.31,10.14,colombia
25295,5051,10.2,9.59,colombia
76318,13433,8.41,8.29,colombia
25885,5282,9.57,10.42,colombia
52696,5051,12.43,11.98,colombia
23079,25506,11.35,12.14,colombia
15778,15839,11.41,12.15,colombia
68468,25649,10.12,9.98,colombia
15185,85315,11.73,12.01,colombia
76109,76109,1112.23,1053.94,colombia
73622,73622,1110.19,1030.28,colombia
76892,50370,126.19,115.73,colombia
5051,73152,85.77,89.76,colombia
86757,86757,84.21,77.73,colombia
52036,86749,12.09,12.87,colombia
70124,15001,78.68,86.19,colombia
5051,5665,93.14,101.26,colombia
25339,76126,8.68,8.48,colombia
70124,19473,83.34,76.27,colombia
15332,23168,94.62,85.46,colombia
5308,68855,105.19,106.42,colombia
76318,25506,106.24,104.89,colombia
52083,52001,12.15,11.41,colombia
76403,18150,10.81,10.64,colombia
25649,76126,116.99,106.44,colombia
73268,25799,9.61,10.27,colombia
73268,52083,69.48,70.24,colombia
44847,13188,8.23,7.86,colombia
50683,94001,12.79,12.2,colombia
95200,15835,6.24,6.7,colombia
68572,15550,102.43,108.13,colombia
41503,70124,11.63,10.95,colombia
18785,25168,93.56,89.06,colombia
86568,25799,7.86,7.57,colombia
5051,15087,9.13,9.77,colombia
15464,44847,8.04,8.49,colombia
5002,44847,9.67,9.66,colombia
5854,15332,12.6,11.92,colombia
5576,25168,9.29,9.83,colombia
15638,73055,10.97,11.61,colombia
23168,17174,8.87,9.64,colombia
41132,41020,11.33,11.67,colombia
5440,85136,5.62,5.98,colombia
15185,68101,9.93,9.2,colombia
97161,97161,474.24,501.84,colombia
70124,5467,82.23,85.38,colombia
44847,73678,77.59,79.64,colombia
41132,15087,131.07,132.97,colombia
15185,5197,104.64,96.52,colombia
76109,52786,9.12,9.82,colombia
52250,41132,117.17,115.23,colombia
25506,73268,12.49,12.97,colombia
73055,70771,99.06,106.47,colombia
25506,94884,12.45,11.92,colombia
15808,15469,9.42,8.76,colombia
70124,25658,1099.72,1190.03,colombia
17013,70124,10.0,10.05,colombia
86757,97511,8.34,8.31,colombia
41132,70124,117.28,121.13,colombia
15185,15839,100.9,95.27,colombia
25841,68101,11.4,12.14,colombia
70124,81300,105.9,100.34,colombia
25885,41660,96.34,87.36,colombia
52694,70124,129.07,117.66,colombia
70235,25777,10.03,9.09,colombia
73349,68855,13.75,13.76,colombia
20750,5306,10.94,10.44,colombia
70708,70124,9.77,9.02,colombia
20517,23419,7.05,6.86,colombia
54109,68573,10.95,9.88,colombia
8832,41013,9.86,10.49,colombia
25799,76863,11.54,11.18,colombia
15839,47745,97.93,104.91,colombia
15814,5034,64.5,70.61,colombia
15835,85230,82.59,86.1,colombia
73152,23419,97.52,104.32,colombia
52685,52786,8.15,8.1,colombia
23168,25769,11.8,10.65,colombia
5051,76403,107.13,110.84,colombia
15820,85430,11.93,12.85,colombia
54398,25295,6.31,5.96,colombia
19532,76318,11.98,12.23,colombia
68101,13810,9.04,9.5,colombia
54099,54099,95.69,96.08,colombia
70124,25513,104.68,109.15,colombia
99524,50606,8.21,8.43,colombia
5051,52378,10.74,11.61,colombia
68101,52287,11.17,11.26,colombia
19532,52405,10.63,10.79,colombia
70124,52258,11.06,10.52,colombia
70742,47675,11.66,11.45,colombia
70717,47675,12.98,12.79,colombia
70124,15761,1237.22,1237.6,colombia
52320,52320,1451.41,1516.59,colombia
70124,44847,1081.89,978.12,colombia
5585,5313,119.28,108.08,colombia
19807,70124,7.25,7.72,colombia
19532,15187,120.41,127.88,colombia
52385,18150,79.86,78.32,colombia
25513,70124,93.94,93.14,colombia
97161,25658,11.91,11.6,colombia
97161,15097,115.26,122.91,colombia
52083,52036,139.71,135.77,colombia
5364,70124,112.59,119.93,colombia
5306,5306,1092.03,1031.87,colombia
76892,41016,100.11,92.88,colombia
85400,5400,7.84,8.4,colombia
19573,19573,82.04,85.81,colombia
50325,50325,63.71,57.46,colombia
70124,18753,93.95,96.78,colombia
15835,25572,9.75,9.05,colombia
44847,97511,105.51,98.52,colombia
5893,54128,120.66,114.37,colombia
52215,52287,105.93,99.75,colombia
15804,25288,86.92,90.97,colombia
25572,15469,122.76,129.78,colombia
15696,15580,9.59,9.92,colombia
73268,5190,44.08,47.25,colombia
68780,68001,8.24,8.74,colombia
19075,70124,123.04,124.27,colombia
25851,15835,98.41,97.8,colombia
17380,17380,112.83,122.03,colombia
66075,5607,14.43,13.3,colombia
17433,70124,123.11,123.61,colombia
47703,8832,9.93,9.12,colombia
27099,68190,5.45,5.61,colombia
19075,41668,82.15,79.32,colombia
73622,19212,11.38,10.25,colombia
86755,52685,10.51,9.71,colombia
19001,73055,74.88,70.86,colombia
97001,52385,10.54,9.5,colombia
5313,5380,85.42,90.76,colombia
5858,5858,98.36,96.67,colombia
50370,94884,10.24,10.11,colombia
15696,68572,11.13,12.17,colombia
5002,15507,12.24,12.64,colombia
5475,20770,9.58,10.25,colombia
70124,5475,13.71,15.03,colombia
54109,68615,8.32,8.01,colombia
97161,5212,10.73,11.2,colombia
19809,19809,11.06,11.53,colombia
15109,5091,11.94,13.08,colombia
5842,25120,7.69,8.27,colombia
23168,25658,1421.06,1511.51,colombia
15638,70124,1223.09,1158.19,colombia
19212,50370,846.89,803.28,colombia
68101,23419,81.0,80.93,colombia
5313,5059,9.84,9.07,colombia
5051,5282,9.79,9.53,colombia
70124,5604,70.93,72.06,colombia
70124,97001,51.54,52.52,colombia
41801,41801,950.1,1038.77,colombia
76563,76563,98.7,90.09,colombia
15322,73055,99.82,95.94,colombia
52585,52287,101.09,108.07,colombia
66383,73055,8.25,7.6,colombia
70823,70124,13.24,13.79,colombia
13667,23686,94.97,90.28,colombia
52612,97161,124.83,133.36,colombia
18256,19532,128.25,119.99,colombia
15839,68298,71.99,74.59,colombia
68079,73268,87.78,83.51,colombia
15600,15600,97.03,97.04,colombia
5628,70124,109.84,106.65,colombia
41016,25506,96.91,96.26,colombia
70124,25120,12.46,12.41,colombia
44847,70717,86.84,91.38,colombia
5885,5736,12.08,12.0,colombia
17541,15131,7.85,7.11,colombia
23168,25295,113.78,110.0,colombia
15232,15293,11.94,10.77,colombia
25799,68498,10.18,9.37,colombia
41799,25506,135.95,123.1,colombia
5059,15322,8.99,8.8,colombia
50226,19532,11.69,10.88,colombia
15667,15667,94.65,90.75,colombia
76109,76036,132.08,136.98,colombia
8520,70124,10.69,11.66,colombia
52378,15332,95.52,96.25,colombia
76400,25580,8.87,8.7,colombia
54128,15808,8.23,8.52,colombia
20621,20250,78.42,83.2,colombia
73152,25402,114.59,110.11,colombia
68575,54109,14.76,13.75,colombia
66687,25436,9.42,8.74,colombia
20032,13654,11.04,9.97,colombia
15839,13620,11.39,12.05,colombia
13688,13688,4.81,4.72,colombia
68217,97161,8.02,7.43,colombia
54347,54347,979.56,1029.84,colombia
15835,15455,7.62,7.13,colombia
25168,18150,9.58,8.65,colombia
86749,70124,7.91,8.67,colombia
5380,5209,11.05,11.78,colombia
47703,70742,10.24,10.85,colombia
18610,52378,9.13,8.26,colombia
70771,23168,908.59,877.45,colombia
19701,19532,65.79,71.25,colombia
5051,52520,115.61,126.79,colombia
25148,25148,789.68,812.93,colombia
5854,5854,1035.74,1017.03,colombia
5002,5576,104.15,95.64,colombia
68001,70124,1099.61,1061.44,colombia
5585,68101,95.59,90.87,colombia
17001,15299,99.04,101.36,colombia
25200,25200,1224.47,1330.44,colombia
23168,13667,1261.59,1177.12,colombia
47551,44847,767.99,712.1,colombia
5604,5604,1045.37,969.94,colombia
47675,5051,69.18,75.69,colombia
5113,5895,1134.18,1154.7,colombia
