codmun,latitude,longitude,county,country
5154,-27.43105641,-49.06225597,Microrregião de Tijucas,brazil
5155,-26.48114778,-50.36203133,Microrregião de Canoinhas,brazil
5156,-28.86402633,-49.45662953,Microrregião de Araranguá,brazil
5157,-26.75982079,-53.19811405,Microrregião de Chapecó,brazil
5158,-26.81257255,-52.63080083,Microrregião de Xanxerê,brazil
5159,-26.62671238,-48.98813844,Microrregião de Joinville,brazil
5160,-26.48148092,-51.14284912,Microrregião de Joaçaba,brazil
5161,-28.84173339,-49.6026497,Microrregião de Araranguá,brazil
5162,-27.1861145,-50.17420956,Microrregião de Rio do Sul,brazil
5163,-26.7743222,-53.05076269,Microrregião de Chapecó,brazil
5164,-27.09841496,-53.44661865,Microrregião de São Miguel D'Oeste,brazil
5165,-27.18863055,-50.9408239,Microrregião de Curitibanos,brazil
5166,-26.66140929,-50.29194353,Microrregião de Canoinhas,brazil
5167,-28.63828341,-49.24255336,Microrregião de Criciúma,brazil
5168,-28.72244589,-49.74000042,Microrregião de Araranguá,brazil
5169,-26.82830687,-48.72781689,Microrregião de Itajaí,brazil
5170,-26.90727376,-52.90712824,Microrregião de Chapecó,brazil
5171,-26.96135292,-52.83369597,Microrregião de Chapecó,brazil
5172,-27.31350059,-49.04241234,Microrregião de Tijucas,brazil
5173,-28.68501921,-49.5854322,Microrregião de Criciúma,brazil
5174,-26.49465458,-52.79656498,Microrregião de Chapecó,brazil
5175,-28.28020103,-49.37239332,Microrregião de Tubarão,brazil
5176,-27.51731107,-49.9716798,Microrregião de Campos de Lages,brazil
5177,-26.71206174,-52.27920258,Microrregião de Xanxerê,brazil
5178,-27.28532886,-51.68003458,Microrregião de Joaçaba,brazil
5179,-27.21257433,-52.48798787,Microrregião de Concórdia,brazil
5180,-27.96299177,-50.07273477,Microrregião de Campos de Lages,brazil
5181,-27.77911274,-48.67098199,Microrregião de Florianópolis,brazil
5182,-26.3738369,-53.31450743,Microrregião de São Miguel D'Oeste,brazil
5183,-27.56245836,-50.16267143,Microrregião de Campos de Lages,brazil
5184,-27.09135155,-53.17980504,Microrregião de Chapecó,brazil
5185,-26.50093637,-50.17230239,Microrregião de Canoinhas,brazil
5186,-26.6625193,-53.6763517,Microrregião de São Miguel D'Oeste,brazil
5187,-29.26714869,-49.72198011,Microrregião de Araranguá,brazil
5188,-26.70641662,-51.96162499,Microrregião de Xanxerê,brazil
5189,-27.96475123,-48.76095269,Microrregião de Florianópolis,brazil
5190,-28.4844172,-49.21065945,Microrregião de Tubarão,brazil
5191,-26.80752482,-48.65073728,Microrregião de Itajaí,brazil
5192,-27.35171972,-51.87476386,Microrregião de Concórdia,brazil
5193,-27.54557689,-49.682724,Microrregião de Ituporanga,brazil
5194,-26.75923201,-48.73366496,Microrregião de Itajaí,brazil
5195,-26.82914772,-52.97675343,Microrregião de Chapecó,brazil
5196,-27.05104198,-51.23132984,Microrregião de Joaçaba,brazil
5197,-27.46127707,-51.77233659,Microrregião de Concórdia,brazil
5198,-27.05208832,-52.86977979,Microrregião de Chapecó,brazil
5199,-26.72857644,-49.17363713,Microrregião de Blumenau,brazil
5200,-27.41039286,-50.2997225,Microrregião de Curitibanos,brazil
5201,-27.1805677,-50.4178665,Microrregião de Curitibanos,brazil
5202,-26.86206784,-51.92825847,Microrregião de Xanxerê,brazil
5203,-27.17518571,-48.6160997,Microrregião de Itajaí,brazil
5204,-26.38382653,-51.00889808,Microrregião de Joaçaba,brazil
5205,-27.28650048,-49.97740615,Microrregião de Rio do Sul,brazil
5206,-29.18146144,-49.98806251,Microrregião de Araranguá,brazil
5207,-27.23791168,-51.77574311,Microrregião de Concórdia,brazil
5208,-27.06204921,-49.71426461,Microrregião de Rio do Sul,brazil
5209,-27.26798445,-49.35493786,Microrregião de Ituporanga,brazil
5210,-26.43278507,-53.61157436,Microrregião de São Miguel D'Oeste,brazil
5211,-26.7292541,-52.71851768,Microrregião de Chapecó,brazil
5212,-27.67419402,-49.09051912,Microrregião de Tabuleiro,brazil
5213,-26.9096721,-51.06397189,Microrregião de Joaçaba,brazil
5214,-26.89270184,-50.13186035,Microrregião de Rio do Sul,brazil
5215,-27.15877328,-49.84117415,Microrregião de Rio do Sul,brazil
5216,-27.19547586,-49.62979793,Microrregião de Rio do Sul,brazil
5217,-26.61784808,-49.36872117,Microrregião de Blumenau,brazil
5218,-28.09313981,-49.19135057,Microrregião de Tubarão,brazil
5219,-26.44218798,-49.59640275,Microrregião de São Bento do Sul,brazil
5220,-27.91418335,-49.75359538,Microrregião de Campos de Lages,brazil
5221,-26.97745455,-53.34427665,Microrregião de São Miguel D'Oeste,brazil
5222,-26.89325687,-49.35206607,Microrregião de Blumenau,brazil
5223,-26.64692335,-53.31659218,Microrregião de São Miguel D'Oeste,brazil
5224,-26.29488303,-49.3501337,Microrregião de São Bento do Sul,brazil
5225,-26.48782932,-52.98923825,Microrregião de Chapecó,brazil
5226,-27.95641348,-48.94014834,Microrregião de Tabuleiro,brazil
5227,-27.02892052,-53.0314347,Microrregião de Chapecó,brazil
5228,-27.29636843,-50.34925785,Microrregião de Curitibanos,brazil
5229,-26.53464443,-52.55639517,Microrregião de Xanxerê,brazil
5230,-26.26597435,-48.63188726,Microrregião de Joinville,brazil
5231,-27.33391238,-48.86606254,Microrregião de Tijucas,brazil
5232,-26.59096097,-48.79821889,Microrregião de Itajaí,brazil
5233,-27.09201768,-53.59202166,Microrregião de São Miguel D'Oeste,brazil
5234,-29.20615715,-49.81282162,Microrregião de Araranguá,brazil
5235,-28.29833681,-50.0139877,Microrregião de Campos de Lages,brazil
5236,-26.48093351,-53.5311444,Microrregião de São Miguel D'Oeste,brazil
5237,-27.59771885,-50.65176713,Microrregião de Campos de Lages,brazil
5238,-27.57648609,-48.67312452,Microrregião de Florianópolis,brazil
5239,-26.4689281,-52.86119607,Microrregião de Chapecó,brazil
5240,-28.35320655,-49.16875084,Microrregião de Tubarão,brazil
5241,-28.12471846,-48.97323131,Microrregião de Tubarão,brazil
5242,-26.68930911,-53.23973434,Microrregião de Chapecó,brazil
5243,-26.72745181,-53.51212847,Microrregião de São Miguel D'Oeste,brazil
5244,-27.59168022,-48.83782716,Microrregião de Florianópolis,brazil
5245,-26.9697045,-50.01069005,Microrregião de Rio do Sul,brazil
5246,-26.59039288,-53.02239286,Microrregião de Chapecó,brazil
5247,-26.89580513,-51.42903735,Microrregião de Joaçaba,brazil
5248,-28.65147295,-49.1262238,Microrregião de Tubarão,brazil
5249,-26.92585291,-50.4464717,Microrregião de Curitibanos,brazil
5250,-26.92203581,-53.6175366,Microrregião de São Miguel D'Oeste,brazil
5251,-28.01191698,-49.18337554,Microrregião de Tubarão,brazil
5252,-29.12233209,-49.74346617,Microrregião de Araranguá,brazil
5253,-26.59265259,-53.17035119,Microrregião de Chapecó,brazil
5254,-26.66754661,-50.00574118,Microrregião de Canoinhas,brazil
5255,-26.63116812,-52.6979152,Microrregião de Chapecó,brazil
5256,-27.74465074,-48.79095088,Microrregião de Florianópolis,brazil
5257,-26.89700976,-53.04018535,Microrregião de Chapecó,brazil
5258,-26.37355462,-49.05188035,Microrregião de Joinville,brazil
5259,-27.14819019,-52.34044543,Microrregião de Concórdia,brazil
5260,-26.69254409,-53.02580902,Microrregião de Chapecó,brazil
5261,-28.58393374,-49.52679836,Microrregião de Criciúma,brazil
5262,-29.06997316,-49.65577852,Microrregião de Araranguá,brazil
5263,-26.6952598,-52.94728791,Microrregião de Chapecó,brazil
5264,-27.07874161,-50.09255277,Microrregião de Rio do Sul,brazil
5265,-27.14688747,-51.14730665,Microrregião de Joaçaba,brazil
5266,-26.67593388,-53.15743208,Microrregião de Chapecó,brazil
5267,-27.24718975,-48.7014767,Microrregião de Tijucas,brazil
5268,-28.80582649,-49.8658006,Microrregião de Araranguá,brazil
5269,-26.62415978,-50.666382,Microrregião de Canoinhas,brazil
5270,-26.80843693,-49.26926271,Microrregião de Blumenau,brazil
5271,-28.49884282,-49.49044028,Microrregião de Criciúma,brazil
5272,-28.56628605,-49.15553033,Microrregião de Tubarão,brazil
5273,-26.96504699,-51.4496856,Microrregião de Joaçaba,brazil
5274,-27.31427486,-49.81301503,Microrregião de Rio do Sul,brazil
5275,-28.48253876,-49.03796575,Microrregião de Tubarão,brazil
5276,-26.98904002,-53.6475777,Microrregião de São Miguel D'Oeste,brazil
5277,-28.90305325,-49.70469662,Microrregião de Araranguá,brazil
5278,-26.78666594,-52.85596965,Microrregião de Chapecó,brazil
5279,-28.03886065,-49.57805943,Microrregião de Campos de Lages,brazil
5280,-28.02397956,-49.90104385,Microrregião de Campos de Lages,brazil
5281,-28.48988107,-49.33236227,Microrregião de Criciúma,brazil
5282,-26.77947329,-52.12459428,Microrregião de Xanxerê,brazil
5283,-26.94612114,-51.75629648,Microrregião de Joaçaba,brazil
5284,-27.46675545,-50.95108018,Microrregião de Curitibanos,brazil
5285,-27.3895943,-49.3495318,Microrregião de Ituporanga,brazil
5286,-27.00581603,-51.12687494,Microrregião de Joaçaba,brazil
5287,-26.82653882,-49.84510061,Microrregião de Rio do Sul,brazil
5288,-26.93732596,-49.84184954,Microrregião de Rio do Sul,brazil
5289,-26.87255399,-52.41012248,Microrregião de Xanxerê,brazil
5290,-27.02167175,-52.32290146,Microrregião de Concórdia,brazil
5291,-26.97094651,-52.52940383,Microrregião de Xanxerê,brazil
5292,-27.4770262,-51.53536297,Microrregião de Curitibanos,brazil
5293,-10.16610502,-36.92162088,Microrregião do Baixo São Francisco Sergipano,brazil
5294,-10.26114828,-37.06469341,Microrregião do Médio Sertão Sergipano,brazil
5295,-10.98949405,-37.0936043,Microrregião da Grande Aracaju,brazil
5296,-11.26087447,-37.58995521,Microrregião do Sul Sergipano,brazil
5297,-10.78033212,-37.32610075,Microrregião do Agreste Central Sergipano,brazil
5298,-10.8504287,-36.96954465,Microrregião da Grande Aracaju,brazil
5299,-10.47613123,-36.47326056,Microrregião do Baixo São Francisco Sergipano,brazil
5300,-11.11883426,-37.59772727,Microrregião do Sul Sergipano,brazil
5301,-10.76685695,-37.50076741,Microrregião do Agreste Central Sergipano,brazil
5302,-10.14878933,-37.00151677,Microrregião do Baixo São Francisco Sergipano,brazil
5303,-9.712585867,-37.91350912,Microrregião do Alto Sertão Sergipano,brazil
5304,-10.46980767,-37.03804386,Microrregião do Leste Sergipano,brazil
5305,-10.36345366,-37.71008225,Microrregião do Agreste Central Sergipano,brazil
5306,-10.66460589,-36.96687772,Microrregião do Leste Sergipano,brazil
5307,-10.26783951,-36.90241456,Microrregião do Baixo São Francisco Sergipano,brazil
5308,-11.4787804,-37.74318424,Microrregião do Sul Sergipano,brazil
5309,-10.34860169,-37.19566451,Microrregião do Médio Sertão Sergipano,brazil
5310,-10.67610084,-37.15752728,Microrregião do Leste Sergipano,brazil
5311,-11.24478103,-37.39911101,Microrregião do Sul Sergipano,brazil
5312,-10.28336935,-37.32927181,Microrregião do Médio Sertão Sergipano,brazil
5313,-10.52251204,-37.59033581,Microrregião do Agreste Central Sergipano,brazil
5314,-10.02731949,-37.20520937,Microrregião do Alto Sertão Sergipano,brazil
5315,-10.69310893,-36.97063096,Microrregião do Leste Sergipano,brazil
5316,-10.22291842,-37.21860433,Microrregião do Médio Sertão Sergipano,brazil
5317,-10.45435666,-36.55316583,Microrregião do Baixo São Francisco Sergipano,brazil
5318,-11.52190845,-37.56643338,Microrregião do Sul Sergipano,brazil
5319,-10.68592101,-37.4218663,Microrregião do Agreste Central Sergipano,brazil
5320,-11.25922543,-37.77735779,Microrregião do Sul Sergipano,brazil
5321,-10.10272841,-37.14360678,Microrregião do Médio Sertão Sergipano,brazil
5322,-11.05137176,-37.32106542,Microrregião da Grande Aracaju,brazil
5323,-10.55307258,-36.90434194,Microrregião do Leste Sergipano,brazil
5324,-10.43555619,-36.78790354,Microrregião do Baixo São Francisco Sergipano,brazil
5325,-10.90172488,-37.66538451,Microrregião do Centro Sul Sergipano,brazil
5326,-10.80501307,-37.18619707,Microrregião da Grande Aracaju,brazil
5327,-10.65975723,-37.59702925,Microrregião do Agreste Central Sergipano,brazil
5328,-10.32782619,-36.94536764,Microrregião do Baixo São Francisco Sergipano,brazil
5329,-10.6734949,-37.28855893,Microrregião do Agreste Central Sergipano,brazil
5330,-10.73141125,-37.10585747,Microrregião da Grande Aracaju,brazil
5331,-10.59431856,-37.34094723,Microrregião do Agreste Central Sergipano,brazil
5332,-10.06450752,-37.62546774,Microrregião do Alto Sertão Sergipano,brazil
5333,-10.3840743,-36.96026624,Microrregião do Baixo São Francisco Sergipano,brazil
5334,-10.34823284,-36.66002774,Microrregião do Baixo São Francisco Sergipano,brazil
5335,-10.35833127,-37.50486247,Microrregião do Agreste Central Sergipano,brazil
5336,-10.17781909,-37.52769608,Microrregião do Alto Sertão Sergipano,brazil
5337,-10.46774627,-37.24114121,Microrregião do Médio Sertão Sergipano,brazil
5338,-10.07753161,-37.01607795,Microrregião do Alto Sertão Sergipano,brazil
5339,-10.86468214,-37.14685014,Microrregião da Grande Aracaju,brazil
5340,-10.5158717,-36.6474369,Microrregião do Baixo São Francisco Sergipano,brazil
5341,-10.62475856,-37.68000342,Microrregião do Agreste Central Sergipano,brazil
5342,-11.20529817,-37.65858677,Microrregião do Sul Sergipano,brazil
5343,-10.56331744,-37.75819872,Microrregião do Agreste Central Sergipano,brazil
5344,-10.65235501,-36.80182426,Microrregião do Leste Sergipano,brazil
5345,-9.848591392,-37.71119609,Microrregião do Alto Sertão Sergipano,brazil
5346,-10.80141349,-38.13334866,Microrregião do Centro Sul Sergipano,brazil
5347,-9.916460229,-37.42921285,Microrregião do Alto Sertão Sergipano,brazil
5348,-10.24629386,-36.80928296,Microrregião do Baixo São Francisco Sergipano,brazil
5349,-11.03361356,-37.80183637,Microrregião do Centro Sul Sergipano,brazil
5350,-10.73106561,-37.22601681,Microrregião da Grande Aracaju,brazil
5351,-10.50442712,-37.42890633,Microrregião do Agreste Central Sergipano,brazil
5352,-10.68307075,-37.03586084,Microrregião do Leste Sergipano,brazil
5353,-10.96318449,-37.22078655,Microrregião da Grande Aracaju,brazil
5354,-10.78210859,-37.57515265,Microrregião do Agreste Central Sergipano,brazil
5355,-10.33691757,-36.86899474,Microrregião do Baixo São Francisco Sergipano,brazil
5356,-10.39946133,-37.36382188,Microrregião do Agreste Central Sergipano,brazil
5357,-11.06316295,-37.48056222,Microrregião do Sul Sergipano,brazil
5358,-11.36122358,-37.50908849,Microrregião do Sul Sergipano,brazil
5359,-10.63248358,-37.23718671,Microrregião do Leste Sergipano,brazil
5360,-10.28729459,-36.63552344,Microrregião do Baixo São Francisco Sergipano,brazil
5361,-10.77391562,-36.9826691,Microrregião do Leste Sergipano,brazil
5362,-10.75397334,-37.82835201,Microrregião do Centro Sul Sergipano,brazil
5363,-10.57378638,-37.12604387,Microrregião do Leste Sergipano,brazil
5364,-10.19181197,-36.88840574,Microrregião do Baixo São Francisco Sergipano,brazil
5365,-11.04071225,-38.00444855,Microrregião do Centro Sul Sergipano,brazil
5366,-11.35944173,-37.88165159,Microrregião do Sul Sergipano,brazil
5367,-11.39913335,-37.66272206,Microrregião do Sul Sergipano,brazil
5368,-9.48041506,-49.30978877,Microrregião de Miracema do Tocantins,brazil
5369,-6.487791135,-47.51326358,Microrregião Bico do Papagaio,brazil
5370,-11.33226652,-48.90824805,Microrregião de Gurupi,brazil
5371,-11.42946037,-47.20934113,Microrregião de Dianópolis,brazil
5372,-12.40866439,-49.11315911,Microrregião de Gurupi,brazil
5373,-6.233357872,-48.18579978,Microrregião Bico do Papagaio,brazil
5374,-6.436168806,-47.91157842,Microrregião Bico do Papagaio,brazil
5375,-9.987971463,-48.00074371,Microrregião de Porto Nacional,brazil
5376,-6.945797334,-48.6330865,Microrregião de Araguaína,brazil
5377,-12.8410452,-49.69624459,Microrregião de Rio Formoso,brazil
5378,-7.331701826,-48.58788834,Microrregião de Araguaína,brazil
5379,-8.939294462,-49.50464363,Microrregião de Miracema do Tocantins,brazil
5380,-6.79106782,-48.52519482,Microrregião de Araguaína,brazil
5381,-5.665365424,-48.10579044,Microrregião Bico do Papagaio,brazil
5382,-7.723283126,-48.99986584,Microrregião de Araguaína,brazil
5383,-12.81870688,-47.04787104,Microrregião de Dianópolis,brazil
5384,-5.493298047,-47.92661796,Microrregião Bico do Papagaio,brazil
5385,-12.64261267,-46.41938027,Microrregião de Dianópolis,brazil
5386,-5.645531092,-47.76617838,Microrregião Bico do Papagaio,brazil
5387,-7.175077838,-47.85591504,Microrregião de Araguaína,brazil
5388,-7.906532849,-48.66951138,Microrregião de Araguaína,brazil
5389,-7.717188256,-47.57864994,Microrregião de Jalapão,brazil
5390,-9.869158978,-48.79156993,Microrregião de Miracema do Tocantins,brazil
5391,-7.983252554,-48.9688581,Microrregião de Miracema do Tocantins,brazil
5392,-9.012929036,-47.87921257,Microrregião de Porto Nacional,brazil
5393,-8.290538737,-48.44289993,Microrregião de Miracema do Tocantins,brazil
5394,-11.02961568,-48.62511099,Microrregião de Gurupi,brazil
5395,-5.337805961,-48.13790462,Microrregião Bico do Papagaio,brazil
5396,-6.090516014,-47.84161773,Microrregião Bico do Papagaio,brazil
5397,-8.203541751,-46.80444455,Microrregião de Jalapão,brazil
5398,-11.93395376,-49.20319175,Microrregião de Gurupi,brazil
5399,-7.04559321,-48.37484191,Microrregião de Araguaína,brazil
5400,-5.319551954,-48.01198712,Microrregião Bico do Papagaio,brazil
