Country,codmun,hdi,hdi_estimated_2016,hdi_estimated_2017,entropy_2016,entropy_2017,popularity_2016,popularity_2017,activity_2016_h0-5,activity_2016_h6-11,activity_2016_h12-17,activity_2016_h18-23,activity_2017_h0-5,activity_2017_h6-11,activity_2017_h12-17,activity_2017_h18-23
colombia,25899,0.81,0.8,0.88,2.57,2.56,30.55,31.78,0.005333333,0.057166667,0.061833333,0.042333333,0.0055,0.057666667,0.061333333,0.042166667
colombia,23855,0.25,0.43,0.47,1.41,1.46,16.37,17.19,0.011333333,0.043,0.060166667,0.051833333,0.011166667,0.043,0.0605,0.052
colombia,19760,0.5,0.53,0.58,1.55,1.54,7.46,6.88,0.01,0.048,0.062666667,0.045833333,0.009666667,0.048166667,0.062166667,0.0465
colombia,5425,0.5,0.49,0.53,1.43,1.37,11.61,12.34,0.040333333,0.044666667,0.045,0.0365,0.040333333,0.044833333,0.045166667,0.0365
colombia,5440,0.81,0.62,0.68,2.08,2.12,20.93,22.71,0.006666667,0.0255,0.055833333,0.0785,0.006333333,0.026,0.056,0.078666667
colombia,73026,0.44,0.6,0.54,0.49,0.46,20.12,19.43,0.010833333,0.033,0.053166667,0.069833333,0.011,0.0325,0.053166667,0.07
colombia,73270,0.44,0.34,0.38,2.64,2.7,13.17,13.24,0.0095,0.036166667,0.042833333,0.078333333,0.01,0.0365,0.042333333,0.077833333
colombia,15693,0.81,0.69,0.76,1.18,1.16,30.18,29.5,0.010666667,0.030166667,0.043,0.082666667,0.010666667,0.030166667,0.043166667,0.082333333
colombia,13647,0.5,0.42,0.38,2.32,2.31,18.34,18.71,0.000833333,0.102666667,0.000666667,0.0625,0.000833333,0.103,0.000666667,0.061833333
colombia,52560,0.56,0.32,0.35,2.28,2.25,4.96,5.18,0.003166667,0.052166667,0.067666667,0.0435,0.0035,0.051833333,0.067833333,0.043166667
colombia,73043,0.31,0.24,0.26,0,0,8.99,9.38,0.003,0.0565,0.022333333,0.084666667,0.0025,0.056666667,0.022333333,0.085166667
colombia,52110,0.37,0.35,0.39,2.44,2.45,1.72,1.84,0.007833333,0.03,0.076166667,0.0525,0.007833333,0.030333333,0.076333333,0.052166667
colombia,13654,0.44,0.52,0.57,2.22,2.23,16.57,17.58,0.017,0.042,0.048333333,0.0595,0.016333333,0.041666667,0.048333333,0.06
colombia,13657,0.37,0.47,0.52,1.1,1.09,15.62,16.08,0.011,0.027666667,0.0645,0.063333333,0.010833333,0.028166667,0.064333333,0.063333333
colombia,44378,0.25,0.56,0.51,1.15,1.13,19.41,19.5,0.017333333,0.027833333,0.039833333,0.081666667,0.016666667,0.027333333,0.040333333,0.082333333
colombia,52573,0.62,0.38,0.34,0.54,0.57,10.94,11.1,0.025,0.056833333,0.044166667,0.0405,0.033833333,0.036,0.048333333,0.048833333
colombia,19807,0.5,0.31,0.28,2.07,2.03,6.61,6.53,0.006166667,0.038,0.062,0.0605,0.0065,0.037833333,0.061666667,0.0605
colombia,41872,0.56,0.49,0.54,0,0,15.45,14.97,0.013666667,0.0305,0.023833333,0.0985,0.013666667,0.0305,0.024166667,0.098333333
colombia,13667,0.44,0.31,0.34,2.21,2.21,12.16,12.48,0.009,0.0395,0.0645,0.053666667,0.008666667,0.039833333,0.064166667,0.053833333
colombia,52001,0.75,0.75,0.68,2.62,2.68,20.92,22.95,0.014666667,0.037,0.042166667,0.072833333,0.014333333,0.037,0.042166667,0.072833333
colombia,13670,0.37,0.44,0.49,0.74,0.73,10.84,10.37,0.002,0.039166667,0.0685,0.057333333,0.002,0.039,0.068666667,0.057
colombia,5480,0.06,0.42,0.38,0,0,10.98,11.31,0.021166667,0.019,0.039666667,0.087166667,0.021166667,0.018833333,0.0395,0.087333333
colombia,13673,0.44,0.26,0.29,0.57,0.56,9.6,9.21,0.017666667,0.044333333,0.0555,0.049333333,0.017833333,0.044333333,0.0555,0.049166667
colombia,52683,0.44,0.35,0.32,0.88,0.88,7.99,7.42,0.013666667,0.044333333,0.069666667,0.039,0.014666667,0.044,0.069833333,0.038333333
colombia,73067,0.31,0.45,0.49,1.02,0.99,17.18,18.37,0.001,0.082166667,0.082666667,0.000666667,0.0005,0.082666667,0.0825,0.001
colombia,19821,0.37,0.49,0.54,1.88,1.85,9.03,9.77,0.002833333,0.0515,0.068,0.0445,0.0025,0.0515,0.068,0.044666667
colombia,19824,0.37,0.43,0.39,0.41,0.42,8.8,9.05,0.023,0.048666667,0.045333333,0.049666667,0.022833333,0.049166667,0.045666667,0.049166667
colombia,17777,0.56,0.51,0.56,1.19,1.2,14.45,13.87,0.010166667,0.049,0.0485,0.059166667,0.009666667,0.049166667,0.048833333,0.059
colombia,5490,0.25,0.37,0.41,1.51,1.5,6.62,6.53,0.011166667,0.035833333,0.048833333,0.071,0.011333333,0.036,0.048333333,0.071
colombia,13683,0.37,0.46,0.51,2.4,2.42,15.32,16.35,0.0095,0.041,0.048333333,0.068,0.0095,0.041166667,0.0485,0.067833333
colombia,13688,0.62,0.37,0.33,0,0,6.11,5.6,0.011833333,0.041166667,0.047666667,0.065666667,0.012166667,0.041166667,0.047666667,0.066333333
colombia,15740,0.56,0.43,0.47,1.2,1.19,14.6,15.13,0.011166667,0.032833333,0.051833333,0.070833333,0.011666667,0.032666667,0.051833333,0.070333333
colombia,54660,0.44,0.48,0.43,0.69,0.69,17.5,18.01,0.0065,0.040333333,0.043166667,0.076666667,0.006666667,0.040333333,0.0435,0.076
colombia,19845,0.94,0.32,0.35,0,0,10.25,10.45,0.002666667,0.054666667,0.056,0.052833333,0.0025,0.055333333,0.056166667,0.052666667
colombia,50568,0.44,0.84,0.93,0,0,17.02,18.35,0.0065,0.043333333,0.063333333,0.0535,0.0065,0.043833333,0.0635,0.052666667
colombia,15755,0.31,0.28,0.25,3.18,3.19,10.78,11.85,0.0145,0.026666667,0.048333333,0.0775,0.014166667,0.026833333,0.047833333,0.0775
colombia,50573,0.69,0.72,0.79,0.99,1,20.9,22.21,0.023333333,0.014333333,0.024333333,0.104666667,0.023,0.014,0.024666667,0.1045
colombia,44430,0.37,0.67,0.6,2.07,2.12,22.86,25.1,0.008,0.036666667,0.041166667,0.0805,0.008166667,0.037166667,0.040833333,0.0805
colombia,13549,0.31,0.35,0.32,1.97,1.97,8.94,9.13,0.010666667,0.034666667,0.062166667,0.0595,0.01,0.0345,0.062333333,0.06
colombia,50577,0.37,0.38,0.34,0,0,17.08,17.45,0.015166667,0.033333333,0.0525,0.064833333,0.015,0.0335,0.052833333,0.065333333
colombia,15763,0.5,0.62,0.68,3.38,3.35,10.54,11.39,0.003166667,0.051666667,0.068,0.043833333,0.003333333,0.051833333,0.067666667,0.043833333
colombia,81300,0.5,0.38,0.34,0.88,0.87,13.8,14.02,0.012333333,0.047166667,0.051666667,0.055666667,0.012333333,0.046666667,0.051333333,0.056166667
colombia,50590,0.31,0.44,0.4,1.4,1.38,9.25,9.6,0.002833333,0.049,0.036833333,0.077666667,0.0025,0.049833333,0.036333333,0.078
colombia,5360,1,0.72,0.64,1.04,1.1,12.37,12.53,0.010333333,0.027,0.059833333,0.069333333,0.010166667,0.026833333,0.059666667,0.069666667
colombia,85410,1,0.61,0.55,0,0,24.97,25.39,0.009,0.046166667,0.053833333,0.058,0.009333333,0.046166667,0.053833333,0.057333333
colombia,73124,0.31,0.72,0.79,1.35,1.4,28.19,27.97,0.019666667,0.042333333,0.076666667,0.028,0.019333333,0.042,0.077166667,0.028166667
colombia,5541,0.5,0.49,0.54,1.1,1.1,12.42,13.08,0.004833333,0.0165,0.101666667,0.043833333,0.005,0.016333333,0.102,0.043166667
colombia,52354,0.62,0.4,0.44,1.18,1.18,6.47,6.51,0.0145,0.04,0.044666667,0.0675,0.015,0.040333333,0.0445,0.067166667
colombia,5543,0.12,0.52,0.57,0.61,0.63,12.13,12.74,0.007333333,0.057166667,0.082166667,0.019666667,0.0075,0.057166667,0.082333333,0.019666667
colombia,54172,0.56,0.65,0.71,0.7,0.7,24.47,26.7,0.014666667,0.029166667,0.054333333,0.0685,0.015,0.028666667,0.054666667,0.068333333
colombia,70215,0.56,0.54,0.49,1.84,1.8,10.89,11.52,0.0205,0.020333333,0.033666667,0.092666667,0.0205,0.020666667,0.033333333,0.092333333
colombia,50606,0.75,0.86,0.77,3.33,3.33,24.27,24.42,0.0225,0.047666667,0.043666667,0.052833333,0.022166667,0.047666667,0.044666667,0.052833333
colombia,13744,0.5,0.4,0.36,1.34,1.33,6.5,6.54,0.0195,0.024666667,0.054333333,0.068,0.019666667,0.025,0.0545,0.0675
colombia,85430,0.44,0.6,0.66,1.77,1.77,14.67,14.9,0.016,0.036833333,0.045833333,0.068333333,0.015666667,0.036333333,0.046,0.0685
colombia,76020,0.5,0.38,0.34,0.75,0.76,16.01,14.64,0.0155,0.027833333,0.048166667,0.075166667,0.015666667,0.028,0.048,0.074666667
colombia,99773,0.31,0.22,0.24,1.06,1.08,8.17,7.75,0.0165,0.045166667,0.05,0.054833333,0.017,0.044833333,0.05,0.055
colombia,54720,0.37,0.47,0.43,1.69,1.63,12.12,12.3,0.012166667,0.062,0.037166667,0.0555,0.011666667,0.061833333,0.036833333,0.055833333
colombia,15814,0.62,0.45,0.5,1.67,1.72,9.49,9.1,0.033,0.041833333,0.018,0.073666667,0.033,0.041166667,0.018333333,0.074
colombia,5576,0.44,0.52,0.57,2.97,2.97,16.19,16.52,0.017,0.028833333,0.049833333,0.070833333,0.016666667,0.028833333,0.050166667,0.071
colombia,47692,0.37,0.42,0.46,0.79,0.78,13.78,12.85,0.001,0.0475,0.0705,0.047833333,0.000666667,0.047666667,0.0705,0.047666667
colombia,17867,0.44,0.57,0.51,1.21,1.22,24.69,26.44,0.016333333,0.0245,0.047833333,0.077833333,0.016166667,0.024666667,0.0475,0.078333333
colombia,52687,0.44,0.26,0.29,0,0,12.92,13.07,0.018666667,0.029333333,0.054166667,0.064333333,0.018666667,0.029666667,0.0535,0.064666667
colombia,73168,0.37,0.63,0.7,1.29,1.29,26.76,25.38,0.001333333,0.066166667,0.065833333,0.033666667,0.001,0.066,0.065833333,0.033666667
colombia,17873,0.56,0.63,0.56,0.5,0.5,13.4,14.08,0.0105,0.042333333,0.045,0.0685,0.010333333,0.042666667,0.045666667,0.0685
colombia,17877,0.56,0.35,0.38,1.03,1.02,15.06,15.51,0.022666667,0.030833333,0.030833333,0.082333333,0.022666667,0.030666667,0.031333333,0.082166667
colombia,5591,0.44,0.63,0.69,1.23,1.22,22.96,24.83,0.014,0.034666667,0.045833333,0.072333333,0.014666667,0.034166667,0.045666667,0.072166667
colombia,52696,0.25,0.33,0.29,1.75,1.71,12.32,12.59,0.024666667,0.052166667,0.047,0.043,0.024666667,0.052666667,0.0465,0.042833333
colombia,76497,0.56,0.5,0.55,0.39,0.39,16.72,18.28,0.009666667,0.044,0.056166667,0.056833333,0.009166667,0.044166667,0.0565,0.056833333
colombia,15842,0.62,0.39,0.43,0,0,7.31,7.93,0.002666667,0.051666667,0.066333333,0.0465,0.002833333,0.050833333,0.066333333,0.046666667
colombia,5604,0.31,0.4,0.44,2.43,2.42,14.96,15.03,0.0115,0.062166667,0.037833333,0.055333333,0.011,0.062,0.037666667,0.056
colombia,5030,0.5,0.57,0.62,2.54,2.5,16.87,18.3,0.017833333,0.033,0.050333333,0.065333333,0.018333333,0.032833333,0.050166667,0.065
colombia,5607,0.94,0.58,0.52,2.36,2.38,12.91,12.04,0.010166667,0.049166667,0.051833333,0.0555,0.01,0.049166667,0.052,0.0555
colombia,68655,0.56,0.56,0.62,0.57,0.6,21.66,19.77,0.013333333,0.037833333,0.055333333,0.060166667,0.013,0.038333333,0.055666667,0.059666667
colombia,5615,1,0.7,0.77,0.92,0.99,26.28,27.93,0.0095,0.044833333,0.067333333,0.045333333,0.009666667,0.044333333,0.067166667,0.045333333
colombia,73200,0.5,0.64,0.57,0.2,0.22,25.77,23.95,0.012333333,0.0775,0.030166667,0.046833333,0.0125,0.077166667,0.030166667,0.0465
colombia,15861,0.62,0.41,0.37,0.32,0.34,14.77,15.31,0.01,0.029166667,0.058666667,0.069166667,0.009833333,0.029333333,0.059,0.0685
colombia,50680,0.87,0.42,0.47,1.1,1.09,14.64,16.06,0.0225,0.031333333,0.072666667,0.040333333,0.022333333,0.031166667,0.0725,0.04
colombia,5628,0.25,0.27,0.29,1.31,1.35,8.69,9.1,0.011166667,0.0435,0.047666667,0.0645,0.011166667,0.043333333,0.047333333,0.064666667
colombia,23466,0.5,0.6,0.66,0,0,20.09,19.07,0.008166667,0.040333333,0.048166667,0.069333333,0.008166667,0.040833333,0.0485,0.069166667
colombia,5631,1,0.77,0.84,2.16,2.19,19.86,21.45,0.021166667,0.019,0.039666667,0.087166667,0.021166667,0.018833333,0.0395,0.087333333
colombia,50689,0.56,0.55,0.61,1.35,1.36,10.9,9.84,0.005333333,0.038166667,0.019666667,0.103833333,0.006,0.0385,0.019166667,0.103333333
colombia,15879,0.56,0.43,0.38,0,0,13,12.63,0.023333333,0.044833333,0.062666667,0.035666667,0.023,0.045333333,0.062833333,0.0355
colombia,5036,0.37,0.1,0.11,2.79,2.77,7.77,7.97,0.0135,0.038,0.0555,0.059666667,0.013,0.038333333,0.055333333,0.06
colombia,5642,0.25,0.23,0.26,1.99,1.98,11.01,11.89,0.000666667,0.087333333,0.0395,0.039333333,0.000333333,0.086833333,0.039666667,0.0395
colombia,47703,0.31,0.49,0.54,2.37,2.3,28.2,26.85,0.018333333,0.018833333,0.068666667,0.060833333,0.019,0.018666667,0.068333333,0.060666667
colombia,13836,0.62,0.73,0.8,0.61,0.58,27.15,25.15,0.015666667,0.035833333,0.056,0.059166667,0.015833333,0.035833333,0.056166667,0.058666667
colombia,13838,0.56,0.44,0.4,2.39,2.39,14.09,15,0.018666667,0.028666667,0.049166667,0.070666667,0.0185,0.028833333,0.049166667,0.0705
colombia,44560,0,0.38,0.34,0.24,0.23,11.14,11.17,0.0005,0.065833333,0.033333333,0.066833333,0.000833333,0.066,0.033666667,0.066
colombia,5649,0.5,0.21,0.24,0,0,5.96,6.48,0.0335,0.0235,0.054666667,0.055333333,0.032833333,0.023166667,0.055333333,0.0555
colombia,73236,0.31,0.45,0.49,0.48,0.47,25.58,27.65,0.000666667,0.082666667,0.082333333,0.0005,0.000833333,0.082166667,0.0825,0.001166667
colombia,50711,0.37,0.48,0.43,1.51,1.53,15.37,15.38,0.044,0.039333333,0.024833333,0.058166667,0.043833333,0.039333333,0.024833333,0.0585
colombia,5656,0.69,0.54,0.48,1.17,1.17,23.15,21.58,0.010833333,0.0335,0.0335,0.089,0.010833333,0.0335,0.034,0.088666667
colombia,63001,0.87,0.8,0.88,0.87,0.9,20.95,22.31,0.009833333,0.035,0.053666667,0.0685,0.009166667,0.034833333,0.053833333,0.068666667
colombia,54810,0.19,0.62,0.68,2.6,2.6,18.67,18.89,0.011,0.045333333,0.062,0.0485,0.011166667,0.045166667,0.061833333,0.048666667
colombia,5659,0.25,0.36,0.39,0,0,7.28,7.41,0.026,0.044833333,0.043666667,0.0525,0.026166667,0.044166667,0.043833333,0.0525
colombia,5660,0.37,0.32,0.36,0.42,0.43,12.2,13.13,0.022166667,0.022666667,0.047833333,0.074,0.022166667,0.022666667,0.047666667,0.074166667
colombia,5664,0.75,0.39,0.43,0,0,12.07,13.11,0.010666667,0.034666667,0.062166667,0.0595,0.01,0.0345,0.062333333,0.06
colombia,5665,0.44,0.38,0.34,0.98,1.01,15.82,14.54,0.027,0.052333333,0.034666667,0.052833333,0.026833333,0.052333333,0.034333333,0.053
colombia,73226,0.5,0.45,0.41,1.46,1.46,14.35,13.38,0.016666667,0.040833333,0.052166667,0.057166667,0.0165,0.041,0.052166667,0.057
colombia,5667,0.56,0.47,0.51,0.34,0.35,19.58,20.15,0.018166667,0.035,0.046166667,0.0675,0.018,0.034666667,0.046333333,0.067833333
colombia,54820,0.44,0.47,0.43,0,0,17.27,18.86,0.010333333,0.031166667,0.056,0.069,0.01,0.030833333,0.056,0.0695
colombia,5670,0.5,0.36,0.39,0,0,4.33,4.58,0.0045,0.018666667,0.102666667,0.040666667,0.004833333,0.018666667,0.103166667,0.04
colombia,5674,0.56,0.27,0.3,1.1,1.09,10.22,10.16,0.001,0.019166667,0.055166667,0.091166667,0.001,0.018833333,0.055333333,0.091333333
colombia,20011,0.44,0.71,0.78,0.17,0.16,22.97,21.03,0.040666667,0.045,0.045166667,0.035833333,0.0405,0.044666667,0.045,0.0365
colombia,20013,0.31,0.4,0.44,1.25,1.22,17.75,17.66,0.011166667,0.039,0.0525,0.064,0.011666667,0.038666667,0.052666667,0.063833333
colombia,5679,0.62,0.4,0.36,1.39,1.37,16.71,16.13,0.000833333,0.060333333,0.038833333,0.0665,0.001,0.060666667,0.039166667,0.066
colombia,13873,0.31,0.52,0.57,1.55,1.54,6.97,7.65,0.002666667,0.057,0.022333333,0.084833333,0.002666667,0.057166667,0.022,0.084833333
colombia,52786,0.37,0.41,0.37,1.99,1.95,9.35,9.49,0.014333333,0.036166667,0.051333333,0.064833333,0.014166667,0.035833333,0.0515,0.064833333
colombia,73268,0.62,0.76,0.69,3.9,3.89,26.78,29.16,0.0155,0.028833333,0.047,0.075,0.015,0.028833333,0.047666667,0.075333333
colombia,5686,0.69,0.58,0.63,0.26,0.27,16.18,15.03,0.010333333,0.034833333,0.071833333,0.0495,0.010166667,0.034833333,0.071833333,0.05
colombia,5690,0.5,0.32,0.36,1.38,1.45,14.57,14.65,0.041833333,0.026666667,0.0425,0.055833333,0.041833333,0.026833333,0.041833333,0.056
colombia,73275,0.62,0.46,0.51,0.61,0.63,11,10.67,0.032833333,0.059,0.045166667,0.03,0.032333333,0.059166667,0.044833333,0.030166667
colombia,68385,0.25,0.38,0.34,0.7,0.72,16.06,15.47,0.019166667,0.039333333,0.0495,0.058333333,0.018666667,0.0395,0.0495,0.058666667
colombia,20032,0.37,0.47,0.52,1.1,1.1,13.5,12.55,0.040333333,0.0255,0.038166667,0.062666667,0.040166667,0.025833333,0.038,0.062666667
colombia,5697,0.69,0.54,0.49,1.59,1.58,15.26,16.68,0.007,0.047333333,0.054166667,0.058333333,0.007,0.047666667,0.053666667,0.0585
colombia,73283,0.44,0.62,0.68,0.85,0.86,18.6,20.41,0.0145,0.087,0.035666667,0.0295,0.014333333,0.087166667,0.035666667,0.029333333
colombia,13894,0.19,0.47,0.52,3.8,3.81,8.08,8.31,0.024333333,0.022333333,0.047166667,0.072666667,0.0235,0.022666667,0.047833333,0.0725
colombia,20045,0.31,0.66,0.59,0,0,27.08,29.25,0.001,0.035666667,0.082,0.048333333,0.001,0.035666667,0.081666667,0.0485
colombia,47245,0.37,0.65,0.72,0.11,0.1,25.86,23.98,0.000666667,0.075666667,0.0215,0.068833333,0.000833333,0.075166667,0.0215,0.069166667
colombia,18001,0.75,0.79,0.71,0.92,0.91,25.87,27.35,0.011666667,0.033,0.057333333,0.0645,0.011,0.033333333,0.058,0.064333333
colombia,54874,0.69,0.78,0.86,0,0,21.66,22.66,0.0115,0.032333333,0.052,0.070833333,0.011333333,0.032166667,0.0525,0.070333333
colombia,20060,0.37,0.62,0.69,1.56,1.58,20.57,21.71,0.02,0.040666667,0.060666667,0.045666667,0.019833333,0.040833333,0.0605,0.045666667
colombia,52835,0.25,0.41,0.37,1.77,1.77,9.48,10.09,0.013666667,0.028833333,0.053,0.070833333,0.014333333,0.0285,0.053166667,0.070666667
colombia,52838,0.5,0.3,0.34,0.32,0.3,13.44,12.19,0.0085,0.0355,0.059333333,0.063166667,0.008666667,0.0355,0.059333333,0.063333333
colombia,73319,0.56,0.69,0.62,1.39,1.39,30.78,29.56,0.013333333,0.039,0.0455,0.069166667,0.012666667,0.038333333,0.046,0.069666667
colombia,5736,0.5,0.53,0.58,1.02,0.98,13.99,12.88,0.015833333,0.038833333,0.058166667,0.053833333,0.016166667,0.038833333,0.0585,0.053333333
colombia,44650,0.44,0.74,0.81,2.31,2.32,20.47,20.05,0.009166667,0.034,0.079833333,0.043666667,0.0095,0.034,0.0795,0.043666667
colombia,5756,0.44,0.44,0.48,1.06,1.07,13.1,11.85,0.004,0.016166667,0.100833333,0.045333333,0.004,0.016333333,0.101,0.045166667
colombia,5761,0.56,0.34,0.37,1.08,1.08,10.14,10.94,0.055,0.022666667,0.001333333,0.087833333,0.054666667,0.023,0.001833333,0.087666667
colombia,73349,0.5,0.52,0.58,2.84,2.85,15.47,14.96,0.020333333,0.0315,0.055,0.06,0.020333333,0.031833333,0.054833333,0.06
colombia,73352,0.56,0.51,0.56,1.91,1.86,8.6,8.67,0.012333333,0.058333333,0.055833333,0.039833333,0.012333333,0.058166667,0.056,0.039833333
colombia,68547,0.69,0.79,0.87,0,0,33.2,34.91,0.019833333,0.025333333,0.048666667,0.072833333,0.02,0.025666667,0.048333333,0.072833333
colombia,63130,0.56,0.69,0.76,1.92,1.92,19.77,20.86,0.016166667,0.033,0.0415,0.075833333,0.015833333,0.033166667,0.0415,0.076
colombia,5789,0.5,0.45,0.5,1.98,2.03,15.05,15.56,0.001333333,0.087166667,0.0395,0.038833333,0.001,0.087666667,0.039166667,0.039
colombia,5790,0.25,0.48,0.53,1.26,1.3,13.94,13.21,0.0095,0.039,0.055333333,0.062666667,0.0095,0.039,0.055,0.062833333
colombia,76400,0.62,0.55,0.61,1.37,1.36,23.02,24.55,0.027833333,0.04,0.045,0.0535,0.027666667,0.04,0.045166667,0.054
colombia,18094,0.5,0.38,0.41,1.09,1.09,18.95,20.82,0.008666667,0.058166667,0.057666667,0.042333333,0.009166667,0.057833333,0.0575,0.042166667
colombia,5809,0.37,0.4,0.36,1.36,1.33,13.11,13.7,0.01,0.035333333,0.046666667,0.074666667,0.009666667,0.035166667,0.047,0.075
colombia,52022,0.56,0.42,0.46,1.66,1.65,12.57,12.92,0.000833333,0.065,0.081333333,0.019333333,0.000666667,0.065166667,0.081333333,0.019166667
colombia,68895,0.56,0.51,0.56,0.55,0.55,17.54,16.33,0.01,0.048833333,0.068333333,0.039833333,0.010333333,0.048833333,0.068,0.039666667
colombia,73408,0.56,0.58,0.64,0,0,14.67,15.72,0.0165,0.031666667,0.051833333,0.066833333,0.016333333,0.0315,0.052,0.067
colombia,73411,0.5,0.57,0.63,0.7,0.69,24.96,22.83,0.011,0.030166667,0.057,0.068166667,0.010666667,0.030333333,0.0575,0.068166667
colombia,5837,0.37,0.52,0.47,0,0,20.98,22.71,0.015166667,0.034666667,0.060333333,0.056333333,0.015166667,0.0345,0.06,0.056666667
colombia,20175,0.37,0.41,0.37,1.55,1.5,15.77,16.37,0.013333333,0.036333333,0.0625,0.054333333,0.012833333,0.036833333,0.062666667,0.0545
colombia,25799,1,0.7,0.63,3.55,3.57,24.26,23.82,0.001,0.000666667,0.001166667,0.163833333,0.000666667,0.0005,0.001333333,0.163833333
colombia,20178,0.44,0.65,0.71,1.14,1.19,29.4,28.88,0.0075,0.045,0.06,0.054166667,0.007166667,0.044833333,0.060166667,0.054666667
colombia,63190,0.62,0.7,0.63,1.5,1.49,28.19,26.94,0.005166667,0.0405,0.051,0.07,0.004833333,0.0405,0.051166667,0.07
colombia,5847,0.19,0.43,0.48,1.08,1.09,5.77,5.81,0.013333333,0.030833333,0.0235,0.098833333,0.014,0.0305,0.024,0.098166667
colombia,66170,0.81,0.83,0.92,0,0,24.77,26.96,0.007333333,0.029,0.036166667,0.093833333,0.007,0.029166667,0.036666667,0.094
colombia,5854,0.12,0.4,0.36,2.94,2.93,8.61,8.13,0.002166667,0.029833333,0.0735,0.0615,0.002,0.030166667,0.073333333,0.061333333
colombia,5858,0.25,0.21,0.23,0.54,0.54,6.06,6.43,0.007833333,0.070333333,0.0455,0.043333333,0.007333333,0.070166667,0.045833333,0.043166667
colombia,73443,0.56,0.65,0.58,1.19,1.21,25.17,27.31,0.0025,0.046166667,0.068166667,0.05,0.002333333,0.046166667,0.068166667,0.049833333
colombia,5861,0.44,0.43,0.38,0.67,0.69,17.1,18.37,0.015666667,0.028666667,0.032833333,0.089166667,0.015666667,0.028833333,0.033166667,0.089333333
colombia,73449,0.94,0.74,0.82,3.29,3.32,21.21,20.92,0.0105,0.043666667,0.049166667,0.063666667,0.0105,0.0435,0.048666667,0.064166667
colombia,85440,0.56,0.71,0.78,0,0,18.76,17.82,0.022,0.040333333,0.065833333,0.0385,0.0215,0.040333333,0.066166667,0.038333333
colombia,5885,0.37,0.12,0.13,2.1,2.09,5.99,6.12,0.011,0.039333333,0.0445,0.071666667,0.0115,0.039,0.044833333,0.0715
colombia,5887,0.62,0.57,0.63,1.47,1.48,22.52,24.62,0.0105,0.045166667,0.062166667,0.048833333,0.0115,0.044666667,0.061666667,0.048666667
colombia,23168,0.5,0.31,0.28,4.63,4.63,18.07,17.94,0.012,0.053833333,0.059,0.0415,0.0115,0.054166667,0.059,0.041666667
colombia,5890,0.44,0.39,0.42,2.5,2.5,10.58,10.54,0.0195,0.033166667,0.060666667,0.053333333,0.019833333,0.0335,0.06,0.053333333
colombia,20228,0.31,0.58,0.64,0.78,0.82,28.74,29.23,0.010833333,0.030166667,0.043166667,0.082333333,0.010833333,0.030166667,0.043,0.082666667
colombia,5893,0.37,0.6,0.54,2.76,2.76,10.74,11.15,0.008166667,0.044666667,0.056666667,0.057166667,0.007833333,0.0445,0.056833333,0.057333333
colombia,5895,0.31,0.44,0.48,3.03,3.02,14.64,13.31,0.0075,0.044,0.054166667,0.061166667,0.007166667,0.044,0.0545,0.061166667
colombia,73483,0.44,0.47,0.52,0.42,0.45,15.79,15.38,0.008166667,0.029166667,0.064333333,0.064833333,0.0085,0.029,0.064166667,0.064833333
colombia,20238,0.37,0.65,0.72,1.22,1.22,33.04,35,0.014,0.0425,0.057166667,0.053,0.013833333,0.043,0.057,0.052666667
colombia,20250,0.81,0.54,0.6,2.47,2.5,23.32,25.17,0.026833333,0.052166667,0.0345,0.052833333,0.027,0.051666667,0.035,0.052833333
colombia,18205,0.5,0.32,0.35,3.04,3.04,7.45,8.05,0.006,0.015333333,0.075,0.070333333,0.005833333,0.015666667,0.075,0.07
colombia,73504,0.44,0.45,0.5,0.83,0.82,17.12,18.06,0.0005,0.055166667,0.055166667,0.055666667,0.000666667,0.055,0.055333333,0.055333333
